,title,Topic,summary
662,카이로스,Topic0,재밌었음 특히 마지막이 좋아하는 엔딩이라 더욱 취향 저격
663,카이로스,Topic0,신성록과 이세영의 재발견 안보현 멍청한 키링남의 순정 그자체
664,카이로스,Topic0,자칫 집중력을 잃기 쉬운 전개에도 꿋꿋이 버티는 메시지 평범하지만 단단한 뚝심이 좋다
665,카이로스,Topic1,화 정도만 됐어도 더 재밌었겠다 화 내내 쉴 틈 한 번 없이 긴장감을 유지하려던 게 오히려 역효과가 아니었나
666,카이로스,Topic1,소중한 것을 소중히 하기 위하여 서로가 서로에게 최선을 다해
667,카이로스,Topic1,진짜 재밌다 재밌다 재밌다 말만 들어서 얼마나 재밌는지 보자 하고 봤는데 진짜 재밌었다 앉아서 시간 동안 내리 봄진짜 초반부에는 심장 빨리 뛰어서 숨 고르면서 봤다 극 초반 중반 후반 모두 너무 탄탄하고 진짜 회 반전이라 진짜 헉 하면서 봄그냥 진짜 재밌다 왜 안떴지 더 떠라 더 많이 봐야 됨
668,카이로스,Topic1,한 달 후의 나에게 이번 주로 또 번호 좀 그럼 시분에 전화기다리겠습니다
669,카이로스,Topic1,반전의 반전의 반전의 반전의 첫 작품 맞나요
670,카이로스,Topic2,배우들의 숨겨진 매력감독의 입봉작 여러모로 전설의 시작일 수도 넷플릭스가죠
671,카이로스,Topic2,탄탄한 각본과 세련된 연출 완벽한 장르물 드라마
672,카이로스,Topic2,완결나고 정주행했다 정주행 중에 뭔가 지쳤다 재밌는 있는데 나는 지쳤다
673,카이로스,Topic2,작가가 똑똑한 거같아 내용이 탄탄하고 연기 거슬리는 사람 없고 남규리 연기에 놀람이 정도면 명드지
674,카이로스,Topic2,깔끔한 스토리 탁월한 연출신 들린 연기 소름 돋는 음악 그리고 눈물나는 시청률
675,카이로스,Topic3,진실을 마주하지 않고서 희망은 없어요
676,카이로스,Topic3,몇몇 허술한 지점이 있지만 간만에 만난 수작
677,카이로스,Topic3,한 달 전의 나는 이 드라마 있는 줄도 몰랐는데 연휴일만에 정주행 뚝딱
678,카이로스,Topic3,계속 계속 재밌다 한순간도 안 재밌는 순간이 없음 집에서
679,카이로스,Topic3,중후반부터 반복되는 상황 넘 많고 요하차각 나왔고요
680,보좌관 - 세상을 움직이는 사람들,Topic0,차악을 보는 것이 곧 정치다 모두에게 정의로운 세상이란 없기 때문에
681,보좌관 - 세상을 움직이는 사람들,Topic0,시즌보다 긴박감은 떨어지는데 섹시한 강선영 땜에 자꾸 보게 되네 세상을 움직이는 사람은 보좌관인데 왜 의원들이인지 모르겠네
682,보좌관 - 세상을 움직이는 사람들,Topic0,빛에 가까워질수록 눈은 멀고 발밑의 어둠을 보지 못한다 그리고 한 번 눈을 감으면 제대로 세상을 보지 못한다 하지만 빛을 밝히려면 어둠 속으로 들어가야 한다
683,보좌관 - 세상을 움직이는 사람들,Topic0,시즌보다가 더 와닿았다 정치 내용을 이렇게 힘있게 끌어당기다니 대단하다 어둠과 빛 중 빛이 더 밝고 힘있는 존재라는 걸 계속 보여주면 좋겠다 희망이라도 품고 살 수 있도록
684,보좌관 - 세상을 움직이는 사람들,Topic0,정치와 사회를 바라보는 또다른 의미있는 시선
685,보좌관 - 세상을 움직이는 사람들,Topic1,보좌관 재밌고 좋은데 무슨 일만 생기면 리모컨으로 티비 틀어서 확인하는 게 가끔 좀 웃기다 한 회에 한 번은 꼭 나오는 듯 원래 그런가
686,보좌관 - 세상을 움직이는 사람들,Topic1,어디까지 타협할 수 있을까 돌아보면 후회일까 두려운 족적들 정공법과 지름길의 대결이 기대되는 시즌
687,보좌관 - 세상을 움직이는 사람들,Topic1,누군가를 도와주는 사람 중 국회 보좌관의 이야기 매력적인 인물과 주인공의 호연이 돋보인다 우리 모두는 누군과의 보좌관이면서 도움을 받는 다 시즌의 기대감도 무난히 불러일으키는 흥미진진 드라마
688,보좌관 - 세상을 움직이는 사람들,Topic1,클리셰가 좀 있지만 정재님은 역시 다음 시즌이 기대되는 한드
689,보좌관 - 세상을 움직이는 사람들,Topic1,현실적 이야기의 비현실적 결론 그러나 좋은 시도
690,보좌관 - 세상을 움직이는 사람들,Topic2,시즌보단 아쉽지만 그래도 빠른 전개에 탄탄한 배우 연기에 점수를 줍니다
691,보좌관 - 세상을 움직이는 사람들,Topic2,장태준 비긴즈마키아벨리즘의 흥미로운 현현
692,보좌관 - 세상을 움직이는 사람들,Topic2,칼로 흥한 자칼로 망한다 최검사는 어느덧 환상 속의 그대가 되었다
693,보좌관 - 세상을 움직이는 사람들,Topic2,박경수 작가님의 느낌을 가진 또 다른 작가의 작품이자 정말 물이 오를 때로 오른 이정재 배우님의 연기력이 소름 끼친다 나도 이들처럼 연기를 할 수 있는 날이 오기를
694,보좌관 - 세상을 움직이는 사람들,Topic2,재밌습니다 하지만 내용이 반복되는 느낌이 있어 조금 아쉽습니다 배우님들의 연기는 일품이네요
695,보좌관 - 세상을 움직이는 사람들,Topic3,한국판 하오카인 줄 알았더니 정치판 다크나이트였다
696,보좌관 - 세상을 움직이는 사람들,Topic3,흑화와 정의를 오고 가는 시즌의 맛은 없어지고 판이 커지면서 오는 허술함이 아쉽지만 보기 드문 구성에 박수
697,보좌관 - 세상을 움직이는 사람들,Topic3,신선할 줄 알았는데 스테레오 타입의 연속
698,보좌관 - 세상을 움직이는 사람들,Topic3,이전 이야기보다는 덜 끌리기는 하지만 마무리를 지으려 한 느낌은 든다
699,보좌관 - 세상을 움직이는 사람들,Topic3,나도 한번쯤 옳은 일을 하고 싶었어 세상을 바꾸는 작은 용기
700,기름진 멜로,Topic0,가볍고 재미지다려원껀 믿고 보는지라 근데 의외로 동엽신의 말연기 넘 좋아 임마 연기를 색마가
701,기름진 멜로,Topic0,려원 넘 예쁘고요 짜장면이랑 탕수육 먹고 싶어요
702,기름진 멜로,Topic0,풍새우 일 끝나고 저녁에 둘이 대화하는 씬만 없애으면 훨 깔끔했을 듯 초반 산만한 전개 때문에 불편했는데 갈수록 볼만하다
703,기름진 멜로,Topic0,아무 생각 없이 보기 좋은 드라마 중국음식 먹고 싶다
704,기름진 멜로,Topic0,박지영 씨 성형 부작용이 심 당대의 미녀였는데 무슨 말단비대증 걸리신 건지 터선이 왜 그렇게 변하심아슬프다 뭐 가볍게 웃으며 보는 드라마 너무 바라지 말고 보자
705,기름진 멜로,Topic1,현실이 아니라 판타지라고 보면 재밌다
706,기름진 멜로,Topic1,요즘은 주둥아리로 요리하는 게 유행이니까 되게 트렌디 드라마
707,기름진 멜로,Topic1,주인공 셋 다 매력적인 캐릭터 그 중 두칠성 진짜 멋있는 사람 너무 많은 내용을 담으려고 초반부터 많은 떡밥을 뿌림 그래서 초반에 이야기의 맥을 종잡을 수 없는 느낌 산만함 안 그래도 캐릭터들도 지멋대로인데 그래도 우리집 준호의 남친미와 예민미를 다양하게 즐길 수 있다는 게 큰 장점 뭐 초반 산만함만 잘 이겨내면 드라마도 풍쓰부도 사랑스러워짐 마지막 엔딩신 너무 예쁨
708,기름진 멜로,Topic1,기름지게 뜨겁게 치열하게 사랑하는 서풍이랑 단새우 내가 애정한다 내가 좋아하는 결의 드라마제의 질투의 화신
709,기름진 멜로,Topic1,이거 드라마잖아 계속 현실이 아니라는 것을 상기시켜 주는 사건과 캐릭터들 덕분에 판타지도 아닌데 모든 것이 매우 비현실적이다
710,기름진 멜로,Topic2,조잡하긴 한데 그래도 정려원 스타일 좋고 장혁연기 맛깔나고 음식은 맛있겠고
711,기름진 멜로,Topic2,아서 숙향 작가 아 럽라에서 장혁을 응원하게 될 줄이얔
712,기름진 멜로,Topic2,복수가 돌아왔다 어르신 버젼 겁나 재밌어
713,기름진 멜로,Topic2,단새우와 서풍의 로맨스만은 최고 그 외엔
714,기름진 멜로,Topic2,연기하는 이준호가 좋다 정려원도 장혁 연기 솔직히 별로 안 좋아했었는데 이 드라마로 다시 보게 됐다 첫 화부터 질투의 화신 작가님이라는 티가 팍팍 나더라 배우분들부터 특이한 연출 그 특유의 느낌까지 약간 허술한 감이 있는 허당 복수극 그냥 정말 아무 생각 없이 가볍게 보기 괜찮았다
715,기름진 멜로,Topic3,이준호 때매 봄그냥 가볍게 보기 좋은 드라마
716,기름진 멜로,Topic3,정말 정말 정말 정말 팬이지만 다시는 안 볼래 잊을게 미안짤로도 만나지 말자
717,기름진 멜로,Topic3,웍 국자 웍국자정려원의 사랑스러움
718,기름진 멜로,Topic3,회까지는 소재나 캐릭터들이 신선하고 재밌었는데 급격하게 텐션을 떨어트리며 마무리한
719,기름진 멜로,Topic3,난 생각 없이 볼 수 있는 이야기를 좋아하긴 하는데 이건 너무 많은 의구심을 차단하고 봐야 한다
720,새빛남고 학생회,Topic0,처음으로 배속 기능을 사용해 봄신우야 너가 희망이다
721,새빛남고 학생회,Topic0,노신우 진짜 미친그래서 시즌 나오는 날이 언제라고요
722,새빛남고 학생회,Topic0,신우 얼굴 극락이네 신우야 내 주식 너한테 몰빵했어
723,새빛남고 학생회,Topic0,관계가 비극적일 줄 알았는데 원하던 결말이라 마지막 화를 안도하며 봄
724,새빛남고 학생회,Topic0,너땜에 마지막까지 봤다 다시 학교 다니고 싶게 만드는 드라마 또 보고 싶어요 시즌 안 나오려나
725,새빛남고 학생회,Topic1,그러게 왜 좋아하는 걸 부끄럽게 여겼을까 내가 보지 못하는 동안 모르는 동안에도 노신우는 내 생각을 했다 말을 걸어왔다 내내 사라지지 않았을 숫자와 전해지지 않던 마음이 한꺼번에 내게 쏟아졌다
726,새빛남고 학생회,Topic1,내가 보지 못하는 동안 모르는 동안에도 노신우는 내 생각을 했다 말을 걸어왔다 내내 사라지지 않았을 숫자와 전해지지 않던 마음이 한꺼번에 내게 쏟아졌다
727,새빛남고 학생회,Topic1,처음엔 엥 뭐지 하다가 갈수록 웃음밖에 안 지어지는 작품인 듯 너무 짜릿함
728,새빛남고 학생회,Topic1,얼굴이 재밌고 관계성이 맛있어요 미연시 짬밥이 있는 듯
729,새빛남고 학생회,Topic1,중간중간에 빡치긴 했지만 재미는 있음
730,새빛남고 학생회,Topic2,넘 재밌는데 얘들아 연기 연습 좀 하자 남궁 빼고 다 오글거린다
731,새빛남고 학생회,Topic2,나 신우루트 타면 안될까 태경이 얼굴이 서사인 드라마
732,새빛남고 학생회,Topic2,왓챠야 왓챠야 돈 많이 벌고 싶으면 새빛남고 시즌 내놔요 진짜로 내가 진짜 지금 어 현생 살기도 바쁜데 어지금 노신우 매력에 빠져가지고 하루에 정주행을 몇 번을 하는지 몰라 노신우 너어는 정말 진짜 누가 그렇게 생기고 목소리 잘생기고 까칠한데 다정하래 태경이만 설레게 하면 될 거를 왜 나까지 자꾸 하 정말 짜증나는데 좋아 노신우아 그리고 강유석 씨 당신은 정말 유죄 대유죄입니다 누가 그렇게 연기를 완벽하게 진짜 배우님이 너무 연기를 잘 하시니까 내가 지금 새빛남고의 굴레에서 못 벗어나는 거 아니냐구요 정말 너무 좋아 강 유석 대배우 강유석 놓치고 싶지 않으면 왓챠 와이낫 눈치껏 시즌 내놔요 진짜 신우태경 대학생활 하는 것도 상상 말고 직접 내 눈으로 봐야겠다구
733,새빛남고 학생회,Topic2,제대로 된 연기는 거의 강유석 배우만 하고 있는 거 같지만 간만에 풋풋하고 좀 성의 있게 만든 스토리의 비엘드라마를 본 거 같아 좋다
734,새빛남고 학생회,Topic2,배우들 연기력이 좋고 특히 노신우 역할이 매력적이기도 한데 배우 연기가 좋아서 더 몰입된다
735,새빛남고 학생회,Topic3,음 신우 오빠의 츤데레 모습이 너무 좋았어요
736,새빛남고 학생회,Topic3,한국꺼여서 별로 기대 안 하고 봤는데 역시 연기력은 조금 부족했다 하지만 풋풋한 첫사랑 이야기로 계속 엄마 미소 지으면서 본 거 같다노신우 잊지 못해
737,새빛남고 학생회,Topic3,한국에 스며드는 새빛처럼 노신우내꺼해 당장
738,새빛남고 학생회,Topic3,이거 데이세븐 게임 아니였뉘 게임 진짜 열심히 했는데 추억이 다 진짜
739,새빛남고 학생회,Topic3,너무 고등학교를 미화해서 중도포기찌든 사람이 없는 고등학교가 있다
740,김비서가 왜 그럴까,Topic0,군더더기 없이 원하는 바를 충실히 가져가다
741,김비서가 왜 그럴까,Topic0,드라마여서 재밌읍니다 실제 상사였다면 벌써 때려치웠습니다
742,김비서가 왜 그럴까,Topic0,재수없는데 재밌다 난 박민영 드라마가 너무 좋다 진짜 근데 재수없다 박민영이 재수없는 거 아니지 당연히
743,김비서가 왜 그럴까,Topic0,사랑은 서로의 걸음을 맞춰 걷는 것 화해하는 방법을 배우는 것 항상 빠르게 김 비서의 앞에 서서 걸어가던 부회장이 김 비서의 걸음에 자신의 걸음을 맞추고 그 옆에서 걷기 시작했다
744,김비서가 왜 그럴까,Topic0,재밌는데 드라마 만화라서 저렇지 실제면 범죄
745,김비서가 왜 그럴까,Topic1,현실 도피처 제대로인 환타지 드라마
746,김비서가 왜 그럴까,Topic1,정말 비현실적이지만 한번쯤은 빠져보고 싶은 환타지 드라마 영준이야 즐거웠어
747,김비서가 왜 그럴까,Topic1,유치한데 귀엽다 왜 박서준 박서준 하는지 이제 알았네
748,김비서가 왜 그럴까,Topic1,김 비서가 하라는 일은 안 하고 무료한 삶에 지쳐 해 봤을 법한 망상
749,김비서가 왜 그럴까,Topic1,박서준이 나왓는데도 그러케 재미잇다는 생각은 안 들고 박서준 얼굴 보는 재미로 본 드라마
750,김비서가 왜 그럴까,Topic2,웹툰이랑 너무 똑같아서 깜짝 놀랐다 캐스팅이 완벽했다
751,김비서가 왜 그럴까,Topic2,악역이 없는 달달한 드라마 비주얼 연기 모두 완벽
752,김비서가 왜 그럴까,Topic2,처음 화는 엄청 재밌었는데 그 이후로 그냥 신데렐라 스토리 되버림 그냥 안 보게 되는 드라마
